"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"99400075745","Escola Bressol Municipal Can Bacardí","#","Trav","Corts","92","92","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.379331","2.123835","426736.917","4581238.089","426828.816","4581439.015","933340006","#","","","","","","","",
"99400075751","Escola Bressol Municipal Les Quatre Torres","#","C","Augusto César Sandino","9","9","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.439046","2.202046","433337.845","4587804.41","433429.803","4588005.399","933453952","#","","","","","","","",
"99400075753","Escola Bressol Municipal La Verneda de Sant Martí","#","C","Josep Miret","22","22","73","la Verneda i la Pau","10","Sant Martí","08020","019","BARCELONA","41.422987","2.199853","433138.149","4586023.308","433230.105","4586224.28","932780050","#","","","","","","","",
"99400075757","Escola Fructuós Gelabert","#","C","Sardenya","368","368","06","la Sagrada Família","02","Eixample","08025","019","BARCELONA","41.406092","2.170325","430652.817","4584170.844","430744.751","4584371.798","934369923","#","","","","","","","",
"99400075761","Escola Eulàlia Bota","#","C","Fernando Pessoa","59","59","60","Sant Andreu","09","Sant Andreu","08000","019","BARCELONA","41.443866","2.191436","432456.459","4588347.733","432548.408","4588548.726","933117676","#","","","","","","","",
"99400075762","Escola Pere IV","#","C","Bilbao","103","117","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.405007","2.20045","433169.675","4584026.668","433261.632","4584227.622","933032803","Fax","","","","","","","",
"99400075762","Escola Pere IV","#","C","Bilbao","103","117","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.405007","2.20045","433169.675","4584026.668","433261.632","4584227.622","933032803","#","","","","","","","",
"99400075825","Llar d'Infants La Ciutat del Nadó","#","Pg","Taulat","221","239","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.403475","2.210456","434004.425","4583848.873","434096.39","4584049.825","933006118","#","","","","","","","",
"99400082555","Llar d'Infants Piolets","#","C","Musitu","13","13","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.405814","2.140389","428150.273","4584164.328","428242.184","4584365.281","934182639","#","","","","","","","",
"99400104705","Escola Bressol Municipal Londres","#","C","Londres","56","58","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.390841","2.14826","428791.869","4582495.559","428883.786","4582696.497","934108337","#","","","","","","","",
"99400104707","Escola Bressol Municipal La Farinera","#","C","Hernán Cortés","2","2","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.406687","2.187914","432123.564","4584222.924","432215.511","4584423.879","932700693","#","","","","","","","",
"99400104710","Escola Bressol Municipal El Torrent","#","C","Alcántara","22","22","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.446474","2.172844","430906.162","4588651.922","430998.097","4588852.918","933535520","#","","","","","","","",
"99400106840","Escola Bressol Municipal Nic","#","Pg","Exposició","1","1","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.369949","2.163864","430074","4580163.42","430165.93","4580364.337","934438297","#","","","","","","","",
"99400108000","Escola La Llacuna del Poblenou","#","C","Pallars","207","217","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.402044","2.198764","433025.696","4583699.003","433117.652","4583899.954","933568863","#","","","","","","","",
"99400117182","Llar d'Infants Tintin","#","Pl","Centre","7","9","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.382258","2.135749","427736.394","4581553.001","427828.302","4581753.93","934903750","#","","","","","","","",
"99400132274","Llar d'Infants Flors de Maig","#","Rbla","Volart","79","79","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.417149","2.175512","431098.042","4585394.222","431189.98","4585595.188","934368827","#","","","","","","","",
"99400149914","Llar d'Infants Paupí","#","C","Dalmàcia","11","11","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.399544","2.119296","426380.138","4583485.998","426472.033","4583686.945","932802558","#","","","","","","","",
"99400150799","Llar d'Infants Nexe","#","C","Escorial","169","169","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.410425","2.158254","429648.521","4584661.549","429740.445","4584862.507","932853240","#","","","","","","","",
"99400150799","Llar d'Infants Nexe","#","C","Escorial","169","169","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.410425","2.158254","429648.521","4584661.549","429740.445","4584862.507","932846423","#","","","","","","","",
"99400155198","Escola Bressol Municipal Carabassa","#","C","Carabassa","8","8","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.380111","2.178556","431313.426","4581279.848","431405.367","4581480.776","933435106","#","","","","","","","",
"99400155200","Escola Bressol Municipal Turó","#","C","Aneto","15","15","46","el Turó de la Peira","08","Nou Barris","08031","019","BARCELONA","41.4318","2.171591","430785.856","4587023.92","430877.79","4587224.901","934071950","#","","","","","","","",
"99400155202","Escola Bressol Municipal Sant Genís","#","C","Natzaret","83","83","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426138","2.135808","427789.868","4586424.564","427881.775","4586625.538","934172432","#","","","","","","","",
"99400157596","Llar d'Infants Orfila 2","#","C","Doctor Balari i Jovany","9","9","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.435419","2.190694","432385.692","4587410.51","432477.641","4587611.495","933122004","#","","","","","","","",
"99400159057","Llar d'Infants Serralada II","#","C","València","706","708","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.414111","2.192326","432500.015","4585043.687","432591.966","4585244.65","932660078","#","","","","","","","",
"99400159947","Llar d'Infants Mercabarna","#","C","Transversal 14","11","11","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08040","019","BARCELONA","41.328503","2.113134","425784.347","4575604.404","425876.238","4575805.277","935525980","#","","","","","","","",
"99400159951","Llar d'Infants Zal","#","Av","Ports d'Europa","90","90","12","la Marina del Prat Vermell","03","Sants-Montjuïc","08040","019","BARCELONA","41.323388","2.135652","427663.076","4575017.525","427754.985","4575218.393","935525979","#","","","","","","","",
"99400160134","Llar d'Infants Kidsco","#","C","Bac de Roda","64","64","35","el Guinardó","10","Sant Martí","08019","019","BARCELONA","41.405848","2.206575","433682.458","4584115.384","433774.42","4584316.339","934982668","#","","","","","","","",
"99400161202","Llar d'Infants Quitxalla","#","Pg","Valldaura","204","204","48","la Guineueta","08","Nou Barris","08042","019","BARCELONA","41.438406","2.171448","430780.942","4587757.412","430872.876","4587958.399","933502890","#","","","","","","","",
"99400163935","Escola Bressol Municipal El Tramvia Blau","#","Pl","Alfonso Comín","15","15","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.414251","2.137274","427899.227","4585103.589","427991.135","4585304.551","932546358","#","","","","","","","",
"99400163951","Escola Bressol Municipal Sant Medir","#","C","Santa Rosa","7","7","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.403342","2.152813","429186.051","4583879.668","429277.971","4584080.619","933689784","#","","","","","","","",
"99400163958","Escola Bressol Municipal El Putget","#","C","Marmellà","13","13","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08023","019","BARCELONA","41.410113","2.141717","428266.043","4584640.51","428357.955","4584841.468","934184474","#","","","","","","","",
"99400168376","Llar d'Infants Acuarella Sant Fructuós","#","C","Sant Fructuós","46","48","14","la Font de la Guatlla","03","Sants-Montjuïc","08004","019","BARCELONA","41.37095","2.145343","428526.183","4580289.698","428618.098","4580490.616","935271172","#","","","","","","","",
"99400176867","Escola Bressol Municipal El Bressol del Poblenou","#","C","Perú","135","135","71","Provençals del Poblenou","10","Sant Martí","08018","019","BARCELONA","41.409913","2.197337","432914.474","4584573.709","433006.429","4584774.668","933079714","#","","","","","","","",
"99400177193","Escola Fluvià","#","C","Fluvià","60","68","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.407061","2.207131","433730.149","4584249.587","433822.111","4584450.543","933036166","Fax","","","","","","","",
"99400177193","Escola Fluvià","#","C","Fluvià","60","68","69","Diagonal Mar i el Front Marítim del Poblenou","10","Sant Martí","08019","019","BARCELONA","41.407061","2.207131","433730.149","4584249.587","433822.111","4584450.543","933031016","#","","","","","","","",
"99400177233","Escola Bressol Municipal Manigua","#","C","Garcilaso","232","232","62","el Congrés i els Indians","09","Sant Andreu","08027","019","BARCELONA","41.424004","2.178824","431382.041","4586152.564","431473.981","4586353.537","934087812","#","","","","","","","",
"99400177243","Escola Bressol Municipal El Cotxet","#","C","Platí","8","8","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.358986","2.134163","427577.944","4578970.745","427669.851","4579171.65","932965910","#","","","","","","","",
"99400197947","Escola La Maquinista","#","C","São Paulo","1","9","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438986","2.196194","432848.896","4587802.298","432940.849","4588003.286","933118438","#","","","","","","","",
"99400197947","Escola La Maquinista","#","C","São Paulo","1","9","59","el Bon Pastor","09","Sant Andreu","08030","019","BARCELONA","41.438986","2.196194","432848.896","4587802.298","432940.849","4588003.286","933459709","Fax","","","","","","","",
"99400197966","Escola Sant Martí","#","C","Sant Joan de Malta","130","130","68","el Poblenou","10","Sant Martí","08018","019","BARCELONA","41.40464","2.197826","432949.973","4583987.933","433041.928","4584188.886","936240240","#","","","","","","","",
"99400204058","Llar d'Infants Petits Lys","#","C","Saragossa","125","131","27","el Putxet i el Farró","05","Sarrià-Sant Gervasi","08006","019","BARCELONA","41.404607","2.145337","428562.508","4584026.233","428654.423","4584227.185","934187006","#","","","","","","","",
"99400213622","Llar d'Infants Hamelín Vila Olímpica","#","C","Salvador Espriu","25","27","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388662","2.196319","432807.526","4582215.255","432899.48","4582416.192","932241250","#","","","","","","","",
"99400221464","Llar d'Infants Chiqui La Vila","#","C","Salvador Espriu","71","71","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.390355","2.198583","432998.543","4582401.523","433090.499","4582602.462","932219579","#","","","","","","","",
"99400222289","Escola Bressol Municipal La Fassina","#","C","Nàpols","244","244","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.401791","2.171827","430773.749","4583692.142","430865.684","4583893.092","934587110","#","","","","","","","",
"99400222305","Escola dels Encants","#","C","Consell de Cent","558","560","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.404007","2.183089","431717.466","4583929.161","431809.41","4584130.113","932317333","#","","","","","","","",
"99400222305","Escola dels Encants","#","C","Consell de Cent","558","560","06","la Sagrada Família","02","Eixample","08013","019","BARCELONA","41.404007","2.183089","431717.466","4583929.161","431809.41","4584130.113","932137833","Fax","","","","","","","",
"99400222378","Escola Bressol Municipal Can Canet","#","C","Canet","6","18","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.398402","2.122772","426669.401","4583356.188","426761.298","4583557.134","932806310","#","","","","","","","",
"99400222380","Escola Bressol Municipal Galatea","#","Av","Vallcarca","229","229","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.419236","2.14072","428192.731","4585654.137","428284.642","4585855.104","934189436","#","","","","","","","",
"99400222539","Escola L'Univers","#","C","Bailèn","225","231","31","la Vila de Gràcia","06","Gràcia","08037","019","BARCELONA","41.403023","2.162419","429988.691","4583836.469","430080.619","4584037.42","932197100","#","","","","","","","",
"99400222547","Llar d'Infants Petit Aloma","#","C","Torrent de Can Piquer","21","21","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.43216","2.179418","431440.192","4587057.577","431532.132","4587258.558","933524282","#","","","","","","","",
"99400222548","Escola Can Fabra","#","C","Sant Adrià","20","20","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.433793","2.190841","432396.299","4587229.985","432488.248","4587430.968","935416560","#","","","","","","","",
"99400223887","Llar d'Infants Pas a Pas","#","Rda","Guinardó","65","65","33","el Baix Guinardó","07","Horta-Guinardó","08024","019","BARCELONA","41.413235","2.169062","430554.815","4584964.83","430646.748","4585165.792","934509848","#","","","","","","","",
"99400233169","Llar d'Infants L'Ocell de Paper de Sant Martí II","#","C","Venero","5","5","68","el Poblenou","10","Sant Martí","08005","019","BARCELONA","41.401314","2.201988","433294.435","4583615.499","433386.393","4583816.449","933093619","#","","","","","","","",
"99400241078","Escola Bressol Municipal El Fil","#","C","Nicaragua","45","45","18","Sants","03","Sants-Montjuïc","08029","019","BARCELONA","41.383269","2.141132","428187.576","4581660.792","428279.488","4581861.722","934102886","#","","","","","","","",
"99400243293","Escola Bressol Municipal El Gat Negre","#","Camí","Can Móra","13","13","37","el Carmel","07","Horta-Guinardó","08023","019","BARCELONA","41.417392","2.151972","429131.014","4585440.226","429222.934","4585641.192","932856679","#","","","","","","","",
"99400243296","Escola Bressol Municipal L'Harmonia","#","C","Harmonia","37","37","40","Montbau","07","Horta-Guinardó","08035","019","BARCELONA","41.434763","2.139987","428148.59","4587378.613","428240.5","4587579.596","934280099","#","","","","","","","",
"99400243297","Escola Bressol Municipal Icària","#","C","Costa Rica","22","22","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.421675","2.190042","432316.961","4585885.198","432408.91","4586086.169","934083940","#","","","","","","","",
